,RH,SR,Temperature,WBGT,Wind
27550,67.50138,3.5999988e-12,17.701447,14.2313385,1.7750894
27551,63.342945,3.5999988e-12,18.882599,15.052663,1.3048503
27552,61.84651,3.5999988e-12,19.819489,15.788236,1.175783
27553,61.592937,3.5999988e-12,19.848175,15.787045,1.3087189
27554,58.940186,64613.176,21.203522,16.838438,1.4749637
27555,55.08937,630143.06,21.495941,17.294752,1.5790923
27556,47.40176,1401306.0,22.958588,18.592041,1.996657
27557,26.532772,2103555.0,30.001373,21.041195,2.1840253
27558,22.703602,2638789.0,31.52298,21.697996,2.207251
27559,24.09912,2944276.0,31.785065,22.11434,1.8146479
27560,21.302252,3007867.0,34.63559,23.78628,1.2452488
27561,20.74419,2815622.0,34.937958,23.896654,1.1106462
27562,23.070631,2385991.0,33.80655,23.390715,1.510641
27563,22.325706,1760107.0,33.90909,23.286373,1.8923812
27564,22.514803,1009399.4,33.852203,23.195715,1.9971923
27565,25.554245,282550.7,32.33792,23.051012,2.5837188
27566,30.698746,460.89062,28.97293,20.768631,2.6231554
27567,34.74093,3.5999988e-12,25.786652,18.657213,2.4137697
27568,35.62463,3.5999988e-12,25.754059,18.707783,2.442142
27569,46.105106,3.5999988e-12,22.965118,17.308962,2.3363755
27570,50.78959,3.5999988e-12,22.38675,17.182709,2.1819081
27571,53.41695,3.5999988e-12,22.000275,17.031288,2.3898783
27572,57.936455,3.5999988e-12,20.70633,16.223562,2.5923638
27573,58.790295,3.5999988e-12,20.849884,16.399584,2.6868427
27574,59.05727,3.5999988e-12,20.048431,15.726473,2.7135477
27575,59.011986,3.5999988e-12,20.058746,15.731142,2.7463584
27576,55.827095,3.5999988e-12,21.33841,16.619808,2.6790981
27577,54.628616,3.5999988e-12,21.303131,16.51477,2.5313218
27578,49.877403,66021.39,22.648895,17.353228,2.8421474
27579,48.88379,631818.8,23.021393,18.018276,3.2902496
27580,46.381523,1400409.0,23.540802,18.895386,3.5953887
27581,40.143024,2096462.0,28.375092,21.465733,3.8002303
27582,30.771711,2624248.0,31.90512,23.10702,3.883035
27583,29.337677,2925227.0,32.20096,23.164095,3.6158578
27584,25.03322,2987579.0,34.139313,24.004251,3.2646754
27585,23.715666,2800928.0,34.41635,23.98569,2.926964
27586,25.987625,2377709.0,33.987274,23.974117,2.63717
27587,25.406937,1756806.0,34.206085,23.984812,2.5621433
27588,25.421673,1008631.8,33.957428,23.72168,2.085964
27589,28.063267,283626.44,33.150177,24.047195,2.3711991
27590,31.559282,524.8906,28.719757,20.670536,2.506363
27591,31.680113,3.5999988e-12,26.97525,19.29078,2.6505978
27592,31.603071,3.5999988e-12,26.76883,19.127117,2.5883863
27593,38.75693,3.5999988e-12,23.514923,17.165113,2.6987853
27594,38.400223,3.5999988e-12,23.504059,17.124405,2.7590184
27595,39.788406,3.5999988e-12,23.318756,17.08891,2.6997879
27596,49.84442,3.5999988e-12,21.286041,16.171198,2.5806015
27597,52.923836,3.5999988e-12,20.763336,15.956437,2.3060107
27598,50.421898,3.5999988e-12,20.576569,15.647025,2.1448123
27599,57.540314,3.5999988e-12,18.876862,14.664692,2.1698053
27600,53.271954,3.5999988e-12,21.100983,16.254316,2.477676
27601,51.032288,3.5999988e-12,21.470428,16.40891,2.53264
27602,46.885506,68414.89,22.640778,17.140951,2.568459
27603,42.940025,634801.44,23.1503,17.717337,2.817021
27604,43.43257,1398196.0,23.764374,18.067278,3.4500217
27605,37.37778,2090114.0,29.740204,22.224134,3.679959
27606,30.325567,2618386.0,32.219208,23.287119,3.8345559
27607,28.340916,2934686.0,32.670624,23.382032,3.7980103
27608,26.70261,2997512.0,34.128387,24.256866,3.3602207
27609,23.992579,2807712.0,34.53311,24.117226,3.047183
27610,24.693512,2380924.0,33.87375,23.689362,3.069648
27611,24.915264,1757587.0,33.94919,23.715208,2.9681852
27612,24.229778,1009528.5,33.848236,23.456352,2.57335
27613,27.863846,285443.56,32.220734,23.311909,2.1211147
27614,27.579563,614.5,29.726715,21.037777,2.4472966
27615,31.5062,3.5999988e-12,26.97049,19.273481,2.6149883
27616,29.002571,3.5999988e-12,27.520172,19.492136,2.269474
27617,34.874527,3.5999988e-12,24.797272,17.933111,1.9224026
27618,34.288113,3.5999988e-12,24.976227,18.034695,1.8334424
27619,34.76833,3.5999988e-12,24.987091,18.073046,1.9320418
27620,34.854923,3.5999988e-12,24.164093,17.41867,2.066064
27621,43.166134,3.5999988e-12,21.867828,16.272408,1.4673108
27622,44.266434,3.5999988e-12,21.028717,15.59366,2.4112966
27623,52.188587,3.5999988e-12,19.742157,15.048488,2.5212324
27624,50.454575,3.5999988e-12,21.355377,16.263025,2.7265248
27625,51.931347,3.5999988e-12,20.861237,15.956521,2.615058
27626,49.88472,71499.58,22.62204,17.386024,2.0160213
27627,43.913643,650197.8,23.713715,18.288792,2.4807653
27628,44.50551,1409867.0,24.068115,18.410751,2.862588
27629,38.50434,2107700.0,28.594757,21.44755,2.8170984
27630,31.69882,2636982.0,31.868805,23.210238,2.808991
27631,29.165142,2954310.0,32.41501,23.30714,2.7192945
27632,27.941168,3012514.0,33.49344,23.96201,2.5467322
27633,25.588053,2818234.0,33.64676,23.70138,2.5184953
27634,24.866285,2387579.0,33.11795,23.151867,2.7190998
27635,24.43672,1768036.0,33.331207,23.181967,2.8566475
27636,24.231123,1012279.9,33.228546,22.996347,2.7941544
27637,27.39048,287785.0,32.45352,23.432974,2.1650853
27638,27.912012,678.5,30.206696,21.43406,2.598347
27639,34.76044,3.5999988e-12,25.746368,18.593924,2.8217273
27640,34.21104,3.5999988e-12,25.624298,18.45122,2.7834878
27641,33.890064,3.5999988e-12,24.198761,17.328833,2.5030406
27642,32.972763,3.5999988e-12,24.21878,17.2978,2.1810856
27643,35.095474,3.5999988e-12,23.829254,17.176434,2.055213
27644,44.033638,3.5999988e-12,20.848907,15.443111,2.266731
27645,47.54395,3.5999988e-12,20.120636,15.073087,2.4259973
27646,47.409462,3.5999988e-12,20.409332,15.291834,2.5494738
27647,51.098557,3.5999988e-12,19.823212,15.040909,2.663516
27648,51.38538,3.5999988e-12,21.057526,16.079163,2.7073567
27649,53.858017,3.5999988e-12,20.76358,15.995243,2.7674549
27650,57.874603,76197.31,21.56491,17.06275,1.8690952
27651,48.115025,673288.75,22.565979,17.696247,2.2068217
27652,45.47748,1451339.0,22.93814,18.415998,2.836811
27653,39.898354,2140899.0,27.939667,21.091074,3.3455505
27654,32.50475,2666959.0,30.397919,22.175255,3.5343435
27655,29.913881,2982570.0,30.787994,22.166206,3.5191057
27656,23.97812,3042359.0,33.157257,23.117018,3.4921007
27657,22.19321,2849617.0,33.596527,23.151077,3.37787
27658,21.6845,2421163.0,33.23703,22.768599,3.301562
27659,19.342669,1793824.0,33.386566,22.459282,3.2486134
27660,17.992607,1034012.2,33.151947,22.013079,2.9411745
27661,21.32217,297551.56,31.194489,21.693087,2.3510714
27662,21.637512,806.5,28.961823,19.788391,2.632158
27663,23.851788,3.5999988e-12,26.164825,17.924458,2.8118398
27664,23.33034,3.5999988e-12,25.81424,17.611708,2.8970459
27665,28.660334,3.5999988e-12,22.894684,15.838318,3.0587761
27666,29.777992,3.5999988e-12,22.465485,15.603435,3.137714
27667,29.549137,3.5999988e-12,22.413727,15.547853,3.0252347
27668,35.25747,3.5999988e-12,20.23233,14.3569,2.8146143
27669,32.867386,3.5999988e-12,21.048004,14.826676,2.6650538
27670,37.340202,3.5999988e-12,18.857208,13.43564,2.9054706
27671,35.6884,3.5999988e-12,19.10965,13.48719,3.0207033
27672,39.039932,3.5999988e-12,21.096954,15.222135,3.2941875
27673,37.147583,3.5999988e-12,21.308258,15.25553,3.1828084
27674,39.596592,79320.5,22.273956,16.250164,3.1692178
27675,45.202076,676784.9,22.543915,17.380632,3.3787265
27676,51.325165,1458558.0,23.503265,19.30525,3.990785
27677,38.48049,2162575.0,27.975739,20.956926,4.742444
27678,27.139421,2697627.0,31.366577,22.199308,4.850034
27679,24.994724,3011230.0,31.519806,22.05079,4.730591
27680,20.695843,3067141.0,33.333344,22.75715,4.4824553
27681,18.81869,2868628.0,33.661102,22.686,4.25747
27682,21.89991,2432764.0,32.69107,22.406612,4.1595654
27683,20.18107,1798888.0,32.79599,22.164785,4.1673484
27684,20.484005,1032313.3,32.755463,22.100483,3.5712957
27685,21.891617,296489.3,31.717316,22.143148,2.4390113
27686,23.190672,921.75,29.393341,20.269073,2.7185438
27687,21.695145,3.5999988e-12,26.581146,17.950449,3.0205169
27688,20.687983,3.5999988e-12,27.00534,18.16046,3.4856718
27689,25.163094,3.5999988e-12,24.514069,16.752762,3.5637612
27690,26.255417,3.5999988e-12,24.317596,16.699764,3.1063378
27691,29.261726,3.5999988e-12,23.178131,16.186325,2.456713
27692,34.737537,3.5999988e-12,20.980621,14.92428,2.3348842
27693,38.422123,3.5999988e-12,21.11087,15.255238,2.575437
27694,38.22689,3.5999988e-12,19.166046,13.749767,2.4375458
27695,37.336792,3.5999988e-12,19.729218,14.113611,2.656952
27696,39.028282,3.5999988e-12,21.733612,15.790367,2.482262
27697,44.521683,3.5999988e-12,21.321198,15.86359,2.1553628
27698,46.41903,80920.19,22.668457,17.156857,2.2993047
27699,48.80086,674660.56,23.086548,18.159935,2.598849
27700,45.10097,1454502.0,23.497498,18.019026,3.2611666
27701,36.659657,2160706.0,28.828705,21.416191,4.1063714
27702,27.252596,2698116.0,31.496368,22.312357,4.809446
27703,23.86194,3011436.0,31.690521,22.019066,4.88101
27704,21.051073,3069483.0,33.440094,22.887632,4.6230607
27705,19.336233,2872504.0,33.669464,22.771198,4.2180605
27706,23.23978,2437893.0,32.6633,22.58213,4.0301943
27707,24.214851,1805574.0,32.89328,22.828217,3.9107275
27708,22.768024,1044806.5,33.03177,22.637321,3.319835
27709,23.163275,302722.8,31.52652,22.185219,2.2440991
27710,24.088633,985.78125,28.10672,19.407337,2.6471574
27711,24.918425,3.5999988e-12,26.778229,18.40345,3.1017375
27712,24.487608,3.5999988e-12,27.084076,18.589024,3.166529
27713,29.097393,3.5999988e-12,24.585602,17.192635,2.9724472
27714,30.529669,3.5999988e-12,24.394257,17.19155,2.6508632
27715,33.40749,3.5999988e-12,23.489838,16.765272,2.211915
27716,37.13496,3.5999988e-12,21.931183,15.829923,2.2337399
27717,40.337772,3.5999988e-12,21.507172,15.707691,2.4136376
27718,44.622658,3.5999988e-12,20.778595,15.416681,2.4055722
27719,44.501293,3.5999988e-12,21.062836,15.6125145,2.834867
27720,50.101982,3.5999988e-12,22.199005,16.937922,2.82416
27721,51.815414,3.5999988e-12,21.835785,16.772871,2.4878452
27722,48.173557,84107.69,22.701813,17.30218,2.5422506
27723,46.866238,683403.1,22.722687,17.710382,2.7181418
27724,45.794533,1461734.0,23.450897,18.047352,3.299898
27725,39.021004,2162588.0,27.725983,20.82097,3.7468812
27726,27.80606,2692548.0,31.894257,22.689014,3.7319152
27727,26.425192,2991776.0,32.089325,22.672247,3.458213
27728,23.891722,3048096.0,33.546906,23.392996,3.2900217
27729,21.968517,2850773.0,33.797943,23.26376,3.106114
27730,27.79062,2417083.0,32.832184,23.371271,3.0104933
27731,25.86803,1789151.0,33.098236,23.223696,3.0546234
27732,24.544447,1035204.6,32.55551,22.546364,2.7468843
27733,27.710135,301700.44,31.074005,22.400646,2.1005535
27734,26.996756,1113.75,29.25418,20.602398,2.4960306
27735,30.378918,3.5999988e-12,26.411774,18.714945,2.8133144
27736,25.95254,3.5999988e-12,27.248322,18.960508,2.51072
27737,33.090992,3.5999988e-12,22.862091,16.318989,1.6128433
27738,35.284267,3.5999988e-12,22.422272,16.193344,1.2007608
27739,37.017323,3.5999988e-12,22.657257,16.494963,1.2482094
27740,43.969383,3.5999988e-12,21.121124,15.739538,1.320925
27741,44.494385,3.5999988e-12,21.557037,16.115782,1.4284507
27742,47.791637,3.5999988e-12,20.893951,15.766928,1.7227002
27743,49.545456,3.5999988e-12,20.58255,15.613184,1.8762184
27744,53.078247,3.5999988e-12,21.055817,16.217804,2.2127528
27745,55.205208,3.5999988e-12,20.343658,15.761671,2.11254
27746,47.16621,86821.31,21.815155,16.50266,2.4437976
27747,44.9395,687434.6,22.737915,17.573263,2.8710146
27748,45.859043,1463653.0,22.97528,18.43923,3.7866619
27749,36.79611,2159682.0,28.340363,21.046978,4.301718
27750,27.776316,2686019.0,30.94107,21.965117,3.6582277
27751,27.97577,2997455.0,31.09793,22.142462,2.655367
27752,25.858578,3058325.0,32.888397,23.196701,1.9668064
27753,23.088856,2862231.0,33.201508,22.99831,1.7780577
27754,23.925594,2432813.0,32.976288,22.912148,1.7767313
27755,23.256693,1802465.0,33.12558,22.857346,1.9908407
27756,21.817625,1045663.0,33.11197,22.554775,2.0100062
27757,23.836718,306639.94,31.988434,22.624947,2.2457845
27758,27.714903,1203.3679,28.607086,20.269226,1.7607052
27759,24.03524,3.5999988e-12,27.681427,19.4959,0.5517843
27760,31.36366,3.5999988e-12,24.981232,17.969707,0.8051843
27761,38.377777,3.5999988e-12,22.726105,16.643509,1.2813078
27762,35.34683,3.5999988e-12,23.854034,17.36713,0.9484603
27763,36.071472,3.5999988e-12,23.787872,18.069056,0.17244159
27764,43.62532,3.5999988e-12,20.218292,15.030794,1.0146426
27765,47.83755,3.5999988e-12,19.783478,14.882643,1.4993016
27766,44.263657,3.5999988e-12,20.830475,15.517844,1.3780531
27767,45.60429,3.5999988e-12,20.959991,15.66202,1.9084556
27768,48.594784,3.5999988e-12,21.279205,16.086168,2.4750056
27769,56.05914,3.5999988e-12,19.279205,14.888901,2.7550187
27770,47.042477,92478.81,21.713226,16.45537,1.8601884
27771,41.829628,708351.4,22.31723,17.05842,2.26967
27772,37.7332,1493723.0,23.362,17.233864,3.112658
27773,31.736055,2192000.0,27.829681,20.063044,3.5655937
27774,22.775452,2737245.0,31.907196,21.996246,3.4076579
27775,21.836523,3051566.0,32.108765,22.041897,2.5806706
27776,19.608442,3106322.0,34.241608,23.245026,2.0295177
27777,17.014841,2904814.0,34.33362,22.882442,1.606863
27778,22.99143,2465349.0,33.591034,23.228333,1.3522221
27779,21.677065,1828384.0,33.864716,23.178093,0.8220705
27780,31.128546,1062328.2,33.804108,24.532393,0.6346463
27781,20.764023,312080.12,33.099762,23.118263,1.9965134
27782,28.450018,1331.3679,29.774078,21.056227,3.3916528
27783,40.818726,3.5999988e-12,26.320953,19.553684,3.833762
27784,48.62899,3.5999988e-12,25.491364,19.568628,3.0308409
27785,57.683952,3.5999988e-12,22.4888,17.760567,2.4172635
27786,61.16119,3.5999988e-12,22.03067,17.627739,2.037026
27787,61.771957,3.5999988e-12,21.686554,17.368587,1.976381
27788,68.332115,3.5999988e-12,20.132233,16.408949,2.111637
27789,63.31888,3.5999988e-12,21.191925,17.034304,1.9930362
27790,62.45892,3.5999988e-12,19.00943,15.086244,1.7100239
27791,63.709248,3.5999988e-12,18.924591,15.076453,1.8799713
27792,59.269047,3.5999988e-12,20.216095,15.901621,2.3024023
27793,55.72001,3.5999988e-12,20.33609,15.800483,1.9019954
27794,45.737846,96971.56,22.483551,17.196852,0.53280354
27795,49.02961,725782.6,22.372284,17.85091,0.5449882
27796,45.525543,1519401.0,23.668854,18.201597,1.2000645
27797,33.971443,2197019.0,27.973175,20.432692,1.8240057
27798,27.522758,2722000.0,31.031342,22.002499,1.5752555
27799,25.831955,3028572.0,31.324615,22.03975,0.8261217
27800,21.284155,3080543.0,33.561066,23.092026,0.49812716
27801,20.753284,2880620.0,33.82834,23.10318,0.9905769
27802,25.036951,2443680.0,33.50125,23.469534,1.6555157
27803,25.316345,1808773.0,33.767853,23.646004,1.8714621
27804,24.663904,1046519.4,33.72757,23.436714,2.4340458
27805,26.086287,306409.2,32.7836,23.46758,2.7761168
27806,36.020733,1459.3367,29.926422,22.040583,3.9141273
27807,44.191803,3.5999988e-12,26.975983,20.424765,4.0040116
27808,47.122475,3.5999988e-12,26.512482,20.309235,3.5303087
27809,59.593296,3.5999988e-12,23.193878,18.472038,3.2423527
27810,57.77744,3.5999988e-12,22.811676,17.994162,3.2041442
27811,54.492115,3.5999988e-12,22.874298,17.832308,2.9475846
27812,56.2783,3.5999988e-12,20.935822,16.303192,2.747921
27813,53.074448,3.5999988e-12,20.612213,15.827636,2.5354085
27814,50.620125,3.5999988e-12,19.10086,14.43165,2.4438598
27815,48.67594,3.5999988e-12,18.921295,14.187353,2.1635659
27816,45.365173,3.5999988e-12,20.261871,15.078467,1.9687806
27817,46.654846,3.5999988e-12,20.823029,15.656154,1.4821254
27818,50.772053,99569.75,21.489166,16.6041,1.0986078
27819,48.472385,725875.1,21.981476,17.348728,1.3733552
27820,42.448635,1515994.0,22.627228,17.102705,1.3884127
27821,31.14382,2192730.0,27.349457,19.634106,1.0599885
27822,26.995718,2710093.0,30.216095,21.412003,0.4744826
27823,27.95424,3017696.0,30.666534,21.817154,1.0152754
27824,23.81465,3070482.0,32.8945,22.901823,1.894979
27825,22.699835,2864169.0,33.50235,23.16056,2.6001422
27826,27.181738,2426434.0,33.005157,23.414307,3.2630987
27827,27.614113,1795754.0,32.836212,23.283806,3.8644216
27828,28.379128,1041258.3,32.38748,22.973963,4.3026547
27829,31.492277,307355.88,32.005524,23.456032,4.0251284
27830,39.35636,1587.3367,29.568268,22.11872,4.085671
27831,48.912514,3.5999988e-12,26.510162,20.47677,3.4956777
27832,51.196606,3.5999988e-12,25.248932,19.633984,2.8082676
27833,64.32264,3.5999988e-12,21.938751,17.755285,2.3256094
27834,66.50175,3.5999988e-12,21.555939,17.571728,2.1091945
27835,67.53198,3.5999988e-12,21.20401,17.32253,2.1227741
27836,71.83481,3.5999988e-12,19.816437,16.342333,2.104733
27837,68.51015,3.5999988e-12,20.034698,16.328669,2.2120888
27838,63.75879,3.5999988e-12,18.063263,14.3302145,2.042057
27839,58.747738,3.5999988e-12,17.944855,13.961319,1.9554422
27840,55.051308,3.5999988e-12,20.0159,15.485643,1.9405444
27841,57.928467,3.5999988e-12,19.65091,15.345645,2.0916538
27842,56.97349,102232.31,21.013947,16.570713,1.5372306
27843,55.14822,731082.75,21.59134,17.463179,1.5967324
27844,43.317913,1514970.0,22.934662,17.419249,2.3247998
27845,28.755957,2219790.0,28.209137,20.001554,2.400716
27846,23.420216,2748343.0,31.24881,21.609238,1.55097
27847,25.098982,3023779.0,31.760712,22.244379,1.3141396
27848,22.853481,3078624.0,34.270477,23.77102,2.424587
27849,22.556833,2872184.0,34.432587,23.82236,3.3490696
27850,29.062288,2426579.0,33.38321,23.985073,3.77948
27851,29.927036,1756731.0,33.240753,23.934263,4.2337847
27852,31.28313,1038712.4,32.62857,23.580235,4.623125
27853,32.87432,306321.0,32.333893,23.902082,4.2190657
27854,39.849792,1676.9617,30.007233,22.547182,4.2077928
27855,48.27049,3.5999988e-12,26.2482,20.1889,3.7980618
27856,50.265892,3.5999988e-12,25.876373,20.050013,3.4109242
27857,61.463104,3.5999988e-12,22.511871,18.007,3.0165722
27858,63.247704,3.5999988e-12,22.055206,17.768631,2.6696253
27859,64.48142,3.5999988e-12,21.741486,17.58474,2.4248066
27860,71.39834,3.5999988e-12,19.864288,16.351267,2.3176553
27861,68.66786,3.5999988e-12,19.957306,16.264397,2.3395607
27862,61.051823,3.5999988e-12,18.629913,14.641027,2.576964
27863,54.453735,3.5999988e-12,18.90274,14.485162,2.643333
27864,45.746693,3.5999988e-12,20.912628,15.580781,2.7278411
27865,41.532417,3.5999988e-12,21.101593,15.449121,2.72151
27866,36.1166,108888.375,22.29129,16.078993,2.9287481
27867,37.175846,753945.6,22.906586,17.20383,2.4968543
27868,33.771973,1544696.0,24.229553,17.514475,2.4987578
27869,25.078568,2234116.0,28.236908,19.589285,3.1624796
27870,18.245611,2754209.0,32.034027,21.449398,4.2112956
27871,20.432718,3073840.0,32.093292,21.834019,4.9212
27872,19.27994,3125368.0,33.964935,22.998777,5.3825502
27873,19.312092,2920047.0,33.764923,22.84024,5.5845294
27874,24.947521,2440996.0,32.194,22.482931,5.338044
27875,23.93896,1778247.0,31.956818,22.096397,5.001728
27876,21.801834,1080217.2,31.572296,21.446676,4.5235615
27877,19.147636,323178.3,31.358795,21.422653,3.1940658
27878,21.867582,1830.5483,29.050201,19.77538,3.0773842
27879,27.273598,3.5999988e-12,24.97696,17.334538,2.9418507
27880,30.942917,3.5999988e-12,24.40152,17.224443,2.737296
27881,43.35521,3.5999988e-12,21.363434,15.787043,2.6343174
27882,47.024113,3.5999988e-12,21.024078,15.765184,2.5745003
27883,49.884064,3.5999988e-12,20.927155,15.8795,2.5279384
27884,56.096222,3.5999988e-12,19.304962,14.923761,2.4935062
27885,56.871075,3.5999988e-12,19.491852,15.130143,2.4350066
27886,63.399982,3.5999988e-12,17.983551,14.225664,2.476143
27887,60.262268,3.5999988e-12,18.090485,14.140235,2.5708609
27888,51.859085,3.5999988e-12,20.243683,15.432498,2.7350116
27889,54.48733,3.5999988e-12,20.081085,15.463867,2.744602
27890,50.679367,113534.875,21.700592,16.652462,2.9038672
27891,52.85809,761408.44,21.809174,17.44532,2.7263908
27892,48.76612,1555638.0,22.445282,17.523983,3.1479385
27893,32.27169,2260540.0,26.967926,19.481045,3.375869
27894,25.696373,2789040.0,30.000366,21.004246,3.0233185
27895,24.716726,2940533.0,30.358154,21.154568,2.311752
27896,20.093985,3052797.0,32.591827,22.137356,1.9545197
27897,20.846375,2834331.0,32.845673,22.405539,2.0746377
27898,23.55791,2448107.0,32.713593,22.666416,2.1508496
27899,22.81703,1822082.0,33.07962,22.760408,2.270708
27900,20.803144,1045006.8,33.165436,22.442318,2.4683328
27901,20.746355,315931.44,31.977203,22.253277,2.1377602
27902,24.210405,1868.9858,29.595001,20.509611,2.970679
27903,30.591553,3.5999988e-12,26.949738,19.081926,3.4260755
27904,34.443478,3.5999988e-12,26.759308,19.304337,3.3615897
27905,45.732357,3.5999988e-12,23.41043,17.611786,2.9462092
27906,47.584633,3.5999988e-12,23.4805,17.826887,2.7400525
27907,48.518517,3.5999988e-12,23.386261,17.827963,2.6146917
27908,52.412426,3.5999988e-12,21.371735,16.416576,2.6200345
27909,52.31105,3.5999988e-12,21.343658,16.384766,2.644718
27910,52.342194,3.5999988e-12,20.616364,15.790735,2.3913856
27911,54.3616,3.5999988e-12,20.166779,15.545343,2.3702192
27912,52.49566,3.5999988e-12,21.702057,16.720215,2.2675674
27913,52.85921,3.5999988e-12,22.082428,17.068226,2.272531
27914,50.76759,101285.44,23.089264,17.86092,2.1822402
27915,53.331875,569137.25,22.66745,18.07502,2.2931864
27916,47.52882,1343816.0,23.182404,18.680449,2.9399323
27917,34.891598,2043465.0,27.49945,20.158018,3.1041386
27918,30.693085,2580337.0,30.351532,21.893398,2.5625455
27919,28.742102,2853044.0,30.556122,21.821129,2.1210523
27920,24.465332,2879377.0,32.69052,22.826612,2.2682781
27921,24.009842,2609385.0,33.236847,23.135574,2.6473138
27922,32.445152,2291688.0,32.3898,23.69033,2.78454
27923,31.357834,1769867.0,32.589508,23.636465,3.0870986
27924,31.397188,1040114.4,32.535553,23.523874,3.6720889
27925,29.094563,312094.44,32.405304,23.474321,3.4481492
27926,28.12135,1996.9958,30.800446,21.82197,3.8749232
27927,26.490885,3.5999988e-12,27.219635,18.887264,3.8666325
27928,24.95768,3.5999988e-12,27.005402,18.576372,3.6653616
27929,32.78144,3.5999988e-12,24.116852,17.089424,3.442893
27930,33.914455,3.5999988e-12,23.71988,16.875675,3.4388597
27931,34.705467,3.5999988e-12,23.664825,16.896605,3.3458536
27932,38.11788,3.5999988e-12,21.735504,15.654902,3.3775992
27933,38.260414,3.5999988e-12,21.637238,15.588506,3.2734926
27934,39.986713,3.5999988e-12,19.80191,14.279412,3.0334308
27935,38.730244,3.5999988e-12,19.654816,14.087396,3.1926062
27936,34.356033,3.5999988e-12,22.192535,15.735765,3.2407513
27937,33.51068,3.5999988e-12,22.209991,15.68708,3.026663
27938,31.685152,119576.31,22.903595,16.176107,3.2103531
27939,34.588127,767345.4,22.883636,16.92215,3.488731
27940,31.60554,1561843.0,23.486359,16.764215,4.3155394
27941,25.19899,2273026.0,26.218964,18.163868,4.697231
27942,18.129267,2811565.0,30.274872,20.222567,5.0920177
27943,19.151815,3087073.0,30.81778,20.761925,5.663322
27944,18.768843,3143711.0,32.128265,21.62981,6.2243404
27945,17.305603,2936650.0,31.969757,21.291138,6.5594597
27946,27.749035,2489415.0,30.765656,21.809305,6.092125
27947,27.479939,1848468.0,30.448639,21.469769,5.8229194
27948,27.199108,1082783.2,30.147247,21.129005,5.3988104
27949,26.890636,329771.3,29.8461,21.20835,4.212806
27950,28.914684,2214.5725,28.03006,19.752464,3.6990855
27951,32.743984,3.5999988e-12,23.71109,16.774748,3.277727
27952,35.77184,3.5999988e-12,22.94217,16.482796,2.7106504
27953,44.048145,3.5999988e-12,20.232697,14.957184,2.177522
27954,48.96987,3.5999988e-12,19.43509,14.627183,2.0495267
27955,52.23819,3.5999988e-12,19.069733,14.523634,2.0304878
27956,62.635303,3.5999988e-12,16.885529,13.269548,2.1024804
27957,64.3197,3.5999988e-12,16.824127,13.299008,2.1980114
27958,68.00213,3.5999988e-12,14.900543,11.850903,2.2153637
27959,69.51036,3.5999988e-12,14.927765,11.941301,2.1575565
27960,65.41741,3.5999988e-12,17.053131,13.551878,2.1184237
27961,66.58411,3.5999988e-12,17.07315,13.628756,2.1128619
27962,61.270905,130020.75,19.731049,15.701321,2.6849425
27963,59.181534,798872.06,20.151947,16.4868,2.742011
27964,47.39276,1606900.0,20.669708,16.011644,3.3441906
27965,29.667217,2332892.0,24.103485,17.108229,3.4530625
27966,22.670542,2870249.0,28.144806,19.306026,3.2539423
27967,22.439795,3166826.0,28.513214,19.569572,3.1144571
27968,18.799925,3211871.0,30.550018,20.542131,3.2919965
27969,17.359003,2997547.0,31.007538,20.643177,3.426666
27970,24.557587,2543123.0,30.608185,21.274612,3.3052466
27971,23.379765,1887509.0,30.767181,21.16545,3.3950155
27972,22.14221,1106999.6,30.640045,20.828428,3.5703363
27973,21.605118,337642.3,29.858673,20.707266,2.8426762
27974,28.744389,2368.1975,28.024567,19.73079,3.2170968
27975,34.44541,3.5999988e-12,24.739777,17.712164,3.2880342
27976,39.547302,3.5999988e-12,23.911285,17.526117,2.9912243
27977,54.96402,3.5999988e-12,19.974884,15.409857,2.6314971
27978,60.182373,3.5999988e-12,19.441437,15.290956,2.3601456
27979,64.43055,3.5999988e-12,19.137726,15.2935,2.0977058
27980,74.43224,3.5999988e-12,16.432526,13.470963,1.9095675
27981,78.365585,3.5999988e-12,16.115753,13.384473,1.7475733
27982,85.33734,3.5999988e-12,13.723663,11.5684805,1.7064539
27983,86.5145,3.5999988e-12,13.480133,11.3981285,1.8194643
27984,81.434906,3.5999988e-12,15.608307,13.068819,2.0556383
27985,82.56076,3.5999988e-12,15.505402,13.027989,2.0781198
27986,71.46057,135743.19,17.94278,14.756799,2.0680227
27987,66.10318,817472.2,18.495941,15.5137615,2.0506501
27988,59.15947,1625541.0,19.003815,16.213408,2.288621
27989,44.718895,2336419.0,23.20816,17.846779,2.328947
27990,31.724995,2865238.0,27.144745,19.61594,2.1934953
27991,28.579664,3170507.0,27.762543,19.749836,1.9981029
27992,23.195978,3215562.0,31.104828,21.523066,1.9486535
27993,20.914213,3001612.0,31.75473,21.653496,1.9523187
27994,24.464882,2546929.0,32.166473,22.404902,1.3156546
27995,22.31724,1893050.0,32.458282,22.24251,1.211682
27996,20.499166,1109216.8,32.566803,21.97612,1.5177819
27997,20.464968,338370.88,31.376251,21.793291,2.10547
27998,26.686779,2457.8225,29.037262,20.29145,3.6528597
27999,41.15761,3.5999988e-12,24.971588,18.47529,3.9257555
28000,47.63708,3.5999988e-12,24.164215,18.353497,3.4011555
